  0.00000E+00  1.00000E+00  1.00000E+00 -4.05029E-08
  1.00000E-02  1.00000E+00  1.00000E+00 -1.30698E-07
  2.00000E-02  1.00000E+00  1.00000E+00 -1.79906E-07
  3.00000E-02  1.00000E+00  1.00000E+00 -1.62414E-07
  4.00000E-02  1.00000E+00  1.00000E+00 -1.44696E-07
  5.00000E-02  1.00000E+00  1.00000E+00 -1.34391E-07
  6.00000E-02  1.00000E+00  1.00000E+00 -6.32607E-08
  7.00000E-02  1.00000E+00  1.00000E+00 -4.31300E-08
  8.00000E-02  1.00000E+00  1.00000E+00 -1.67191E-08
  9.00000E-02  1.00000E+00  1.00000E+00  5.62267E-08
  1.00000E-01  1.00000E+00  1.00000E+00  5.72819E-08
  1.10000E-01  1.00000E+00  1.00000E+00  5.38255E-08
  1.20000E-01  1.00000E+00  1.00000E+00  3.42519E-07
  1.30000E-01  9.99997E-01  9.99995E-01  3.74182E-06
  1.40000E-01  9.99961E-01  9.99936E-01  5.01400E-05
  1.50000E-01  9.99503E-01  9.99171E-01  6.41879E-04
  1.60000E-01  9.95446E-01  9.92428E-01  5.88657E-03
  1.70000E-01  9.84377E-01  9.74113E-01  2.02635E-02
  1.80000E-01  9.68295E-01  9.47743E-01  4.13592E-02
  1.90000E-01  9.49541E-01  9.17353E-01  6.62564E-02
  2.00000E-01  9.29655E-01  8.85557E-01  9.30239E-02
  2.10000E-01  9.09404E-01  8.53642E-01  1.20673E-01
  2.20000E-01  8.89104E-01  8.22120E-01  1.48804E-01
  2.30000E-01  8.68896E-01  7.91214E-01  1.77237E-01
  2.40000E-01  8.48855E-01  7.61028E-01  2.05879E-01
  2.50000E-01  8.29016E-01  7.31623E-01  2.34666E-01
  2.60000E-01  8.09429E-01  7.03034E-01  2.63559E-01
  2.70000E-01  7.90096E-01  6.75271E-01  2.92526E-01
  2.80000E-01  7.71038E-01  6.48342E-01  3.21547E-01
  2.90000E-01  7.52267E-01  6.22250E-01  3.50605E-01
  3.00000E-01  7.33799E-01  5.96994E-01  3.79679E-01
  3.10000E-01  7.15638E-01  5.72571E-01  4.08746E-01
  3.20000E-01  6.97792E-01  5.48970E-01  4.37787E-01
  3.30000E-01  6.80274E-01  5.26191E-01  4.66781E-01
  3.40000E-01  6.63087E-01  5.04222E-01  4.95712E-01
  3.50000E-01  6.46241E-01  4.83051E-01  5.24559E-01
  3.60000E-01  6.29740E-01  4.62669E-01  5.53311E-01
  3.70000E-01  6.13587E-01  4.43048E-01  5.81946E-01
  3.80000E-01  5.97746E-01  4.24176E-01  6.10495E-01
  3.90000E-01  5.82284E-01  4.05988E-01  6.38968E-01
  4.00000E-01  5.66971E-01  3.88407E-01  6.67442E-01
  4.10000E-01  5.52009E-01  3.71459E-01  6.95940E-01
  4.20000E-01  5.37381E-01  3.55184E-01  7.24319E-01
  4.30000E-01  5.23067E-01  3.39555E-01  7.52506E-01
  4.40000E-01  5.09240E-01  3.24745E-01  7.80211E-01
  4.50000E-01  4.96486E-01  3.11259E-01  8.06237E-01
  4.60000E-01  4.86041E-01  3.00354E-01  8.28262E-01
  4.70000E-01  4.79345E-01  2.93832E-01  8.41247E-01
  4.80000E-01  4.78453E-01  2.92501E-01  8.44321E-01
  4.90000E-01  4.78217E-01  2.92345E-01  8.44477E-01
  5.00000E-01  4.78246E-01  2.92442E-01  8.44316E-01
  5.10000E-01  4.78571E-01  2.92890E-01  8.43356E-01
  5.20000E-01  4.79288E-01  2.93545E-01  8.42066E-01
  5.30000E-01  4.79751E-01  2.93835E-01  8.41483E-01
  5.40000E-01  4.79746E-01  2.93864E-01  8.41298E-01
  5.50000E-01  4.79600E-01  2.93838E-01  8.41279E-01
  5.60000E-01  4.79506E-01  2.93866E-01  8.41313E-01
  5.70000E-01  4.79578E-01  2.93877E-01  8.41401E-01
  5.80000E-01  4.79811E-01  2.93902E-01  8.41411E-01
  5.90000E-01  4.79863E-01  2.93902E-01  8.41374E-01
  6.00000E-01  4.79769E-01  2.93898E-01  8.41310E-01
  6.10000E-01  4.79547E-01  2.93892E-01  8.41302E-01
  6.20000E-01  4.79518E-01  2.93893E-01  8.41319E-01
  6.30000E-01  4.79601E-01  2.93899E-01  8.41329E-01
  6.40000E-01  4.79809E-01  2.93911E-01  8.41304E-01
  6.50000E-01  4.79913E-01  2.93946E-01  8.41205E-01
  6.60000E-01  4.79910E-01  2.93965E-01  8.41160E-01
  6.70000E-01  4.79668E-01  2.93997E-01  8.41084E-01
  6.80000E-01  4.76747E-01  2.94027E-01  8.41225E-01
  6.90000E-01  4.49992E-01  2.93975E-01  8.41367E-01
  7.00000E-01  3.74936E-01  2.93908E-01  8.41726E-01
  7.10000E-01  2.95620E-01  2.94303E-01  8.43329E-01
  7.20000E-01  2.44524E-01  2.93512E-01  8.43177E-01
  7.30000E-01  2.29067E-01  2.93927E-01  8.41656E-01
  7.40000E-01  2.27802E-01  2.93969E-01  8.41257E-01
  7.50000E-01  2.27784E-01  2.93969E-01  8.41057E-01
  7.60000E-01  2.28154E-01  2.93931E-01  8.40925E-01
  7.70000E-01  2.29062E-01  2.93925E-01  8.40825E-01
  7.80000E-01  2.29521E-01  2.93953E-01  8.40803E-01
  7.90000E-01  2.29586E-01  2.93988E-01  8.40940E-01
  8.00000E-01  2.29578E-01  2.93957E-01  8.41237E-01
  8.10000E-01  2.29593E-01  2.93933E-01  8.41497E-01
  8.20000E-01  2.29704E-01  2.93934E-01  8.41501E-01
  8.30000E-01  2.29831E-01  2.93964E-01  8.41404E-01
  8.40000E-01  2.29833E-01  2.93966E-01  8.41365E-01
  8.50000E-01  2.29772E-01  2.93953E-01  8.41379E-01
  8.60000E-01  2.29739E-01  2.93955E-01  8.41391E-01
  8.70000E-01  2.29764E-01  2.93995E-01  8.41260E-01
  8.80000E-01  2.29917E-01  2.94109E-01  8.41021E-01
  8.90000E-01  2.29975E-01  2.94130E-01  8.40915E-01
  9.00000E-01  2.29951E-01  2.94092E-01  8.40999E-01
  9.10000E-01  2.29820E-01  2.93872E-01  8.41415E-01
  9.20000E-01  2.29711E-01  2.93696E-01  8.41927E-01
  9.30000E-01  2.29660E-01  2.93700E-01  8.41402E-01
  9.40000E-01  2.28904E-01  2.92070E-01  8.34333E-01
  9.50000E-01  2.18132E-01  2.69679E-01  7.61961E-01
  9.60000E-01  1.68607E-01  1.74009E-01  4.07767E-01
  9.70000E-01  1.30571E-01  1.08090E-01  5.40333E-02
  9.80000E-01  1.25175E-01  1.00234E-01  1.62119E-03
  9.90000E-01  1.25001E-01  1.00001E-01  7.65031E-06
